score	source_path	line	text
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	503787	1d9500 DSP AddrSpaceErr:  The COFF file you are trying to load is linked with a memory map that exceeds the maximum memory space allowed by the WE DSP32C chip (2^24).GDSP CoffSectErr:  Found an unimplemented section flag in the COFF file.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	48186	164e48 This is the height of the currently selected part (shown in the parts ring).  You can change the height by changing this number, or by resizing the part.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	231316	/* public: virtual void __thiscall tDMAIterator::writeObliviously(void const *) */
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	231756	long __thiscall tIterator::read(tIterator *this,void *param_1,timeStruct *param_2)
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	232161	/* public: virtual void __thiscall tIterator::readObliviously(unsigned short &) */
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/COMMAND_PROMPT_SNIPPETS.md	244	225032:27d8f CPlease choose the file containing the capacitance calibration data.O
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	52417	1bc5fa JThe VI "%p" cannot be saved without a diagram because it still has errors.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	112347	56c4a9 start of read offset is the position in the file, measured in characters (or bytes), at which the VI begins reading.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	404098	3a6a04 start of read offset is the position in the file, measured in characters (or bytes), at which the VI begins reading.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	496232	149d0b start of read offset is the position in the file, measured in characters (or bytes), at which the VI begins reading.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	527778	3bc92a Current file mark plus pos offset.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	610296	1d50c8 start of read offset is the position in the file, measured in characters (or bytes), at which the VI begins reading.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	208	272863:30fbe0 BPlease choose the file containing the inductance calibration data.V
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1396	( Failed Calibration. Gain Adjustment>10%
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_OPERATOR_PROMPT_UNION_ALL_SOURCES_2026-02-24.md	837	- `Warning: Choosing 'Calibration Reset'`
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1265	xxxxRCouldn't open the Software Rev. file.  Place the flopply disk in the computer NOW.'Last known LC103 Software Rev. is:  VER
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	411	1 (open or create) opens an existing file or creates a new file if one does not exist.
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/binwalk_full/lv8_extracted_inventory.tsv	142	-e 11C9E4 2286 data Set Serial Number; Capacitance Calibration;Inductance Calibration;
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	46379	15aae7 IGetFile: decompress failed w/error=%d
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	48277	166f27 RIf this option is set, LabVIEW will show the login prompt when LabVIEW is started.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	54230	1dfa41 Beginning of the file plus pos offset.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	100999	4aa01e Beginning of the file plus pos offset.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	285425	3e3fd5 Warning:  Choosing 'Calibration Reset'   
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	386180	26a9bc Warning:  Choosing 'Calibration Reset'   
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	405298	3ba6a7 Beginning of the file plus pos offset.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	504912	1f5b0b Beginning of the file plus pos offset.
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	515	362986:ece55 *.calCPlease choose the file containing the capacitance calibration data.PTH0
2.756	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	226	,+"%p" was disconnected to prevent recursion.
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	27	stage:Calibration Reset 56389 Reset Aborted.Y
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	31	stage:Calibration Reset 56403 Reset Aborted.Y
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_EXHAUSTIVE_OPERATOR_PROMPT_AUDIT_2026-02-24.tsv	40	stage:Calibration Reset 62916 Reset Aborted.V
2.756	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	76883	0,line string is the data read from the file.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	233577	/* public: virtual long __thiscall tScaleIterator::readViaCallback(void (__cdecl*)(void *,void
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	261871	255df6 The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	262039	256fa7 The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	315373	16d3d5 The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	315539	16e57b The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	341859	10ca62 The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	404065	3a5e93 The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	443014	185e0b The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	502994	1c895d The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	240482	/* public: virtual short __thiscall daqDevice::DIG_In_Port_TheVirtualThing(short,short,short *) */
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	101585	4b7138 sets error under the following conditions:
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	608819	1bd0ff Output: Data written to or read from port.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1344	++,Make sure the red UUT lead is not connected.RD
2.755	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_FINAL_CAL_PROMPT_REBUILD.md	52	- `Make sure the UUT leads are shorted together.`
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	304223	                  lVar15 = setScannableDependentChannel(uVar4,0,uVar7);
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	101603	4b7834 source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	260036	23040c source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	314024	14e029 source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	314031	14e241 source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	335178	9b360 Instr Initialize Interface.vipter.vifsets.vi<;$
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	371477	18438d source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	579639	16e348 source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	579643	16e619 source. In case of an error, most VIs that use the error in and error out clusters set source to the name of the VI or function that produced the error.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	259354	21fce6 file size is the size of the file in bytes at the time the file is closed; the value is zero otherwise.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	404039	3a4b4e file size is the size of the file in bytes at the time the file is closed; the value is zero otherwise.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	505198	1fa17e file size is the size of the file in bytes at the time the file is closed; the value is zero otherwise.
2.755	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	607482	1a69de file size is the size of the file in bytes at the time the file is closed; the value is zero otherwise.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	268964	2ca836 0 Failed Calibration. Offset Adjustment too high.W
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/COMMAND_PROMPT_SNIPPETS.md	249	240651:10c8bb VFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	450	313358:13e5ae ZFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	451	313524:13fda7 ZFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1175	526794:3a8b4f VFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1239	577730:13cc1b ZFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1240	577733:13cd7f VFor most applications, you only need to connect wires to the controls and indicators displayed in bold.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1171	52531:1beb33 A Case structure with a Boolean value wired to its selector terminal (the '?') must have exactly two subdiagrams, one for True and one for False. Pop up on the Case structure border and select Add Case or Remove Case as needed.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	51999	1b89cd File is already open. Generic file I/O error occurred.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	596797	f5a73 character string is the data the VI writes to the file.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	915	48240:16638f lThis button inserts the directory shown in the string box before the highlighted directory in the path list.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	488	status is a Boolean array in which each bit describes a state of the GPIB Controller. If an error occurs, the GPIB VIs set bit 15. GPIB error is valid only if bit 15 of status is set.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1018	503897:1e1d25 <TCP ncConnClosedErr:  The connection was closed by the peer.6Interapplication Mgr amInitErr:  Initialization error.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompt_candidates_narrow.txt	1248	579316:165be9 <TCP ncConnClosedErr:  The connection was closed by the peer.6Interapplication Mgr amInitErr:  Initialization error.
2.754	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	528607	3ccb3f creates a new file. Error 8 occurs if the file already exists.
2.753	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/Final_Cal_nidaq_dll_decomp_full.txt	93565	                    /* WARNING: This code block may not be properly labeled as switch case */
2.753	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	596270	e6c37 opens an existing file or creates a new file if one does not exist.
2.753	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/all_strings_offsets.txt	597621	ff3ce at the end of the file plus pos offset.  This is the default value.
2.753	/Users/<user>/LC103/software_decompile_2026-02-24/binwalk_full/lv8_extracted_inventory.tsv	573	-e 1BAD98.zlib 248690 zlib compressed data Read from Digital Port.vi;Read from Digital Port.vi; General Error Handler.vi;General Error Handler.vi;
